filename,last_update_time,success,process_time,retry_count,status,error_reason
ShowMarginChartWeek_7749_意騰-KY.xls,2026-06-06 16:54:14 CST,true,2026-06-06 16:54:07 CST,0,success,
ShowMarginChartWeek_2449_京元電子.xls,2026-06-06 16:54:33 CST,true,2026-06-06 16:54:25 CST,0,success,
ShowMarginChartWeek_2345_智邦.xls,2026-06-06 16:54:50 CST,true,2026-06-06 16:54:42 CST,0,success,
ShowMarginChartWeek_6510_精測.xls,2026-06-06 16:55:14 CST,true,2026-06-06 16:55:04 CST,0,success,
ShowMarginChartWeek_3661_世芯-KY.xls,2026-06-06 16:55:36 CST,true,2026-06-06 16:55:28 CST,0,success,
ShowMarginChartWeek_2881_富邦金.xls,2026-06-06 16:55:52 CST,true,2026-06-06 16:55:45 CST,0,success,
ShowMarginChartWeek_2882_國泰金.xls,2026-06-06 16:56:14 CST,true,2026-06-06 16:56:06 CST,0,success,
ShowMarginChartWeek_2891_中信金.xls,2026-06-06 16:56:38 CST,true,2026-06-06 16:56:27 CST,0,success,
ShowMarginChartWeek_2884_玉山金.xls,2026-06-06 16:56:59 CST,true,2026-06-06 16:56:50 CST,0,success,
ShowMarginChartWeek_3711_日月光投控.xls,2026-06-06 16:57:19 CST,true,2026-06-06 16:57:11 CST,0,success,
ShowMarginChartWeek_2408_南亞科.xls,2026-06-06 16:57:37 CST,true,2026-06-06 16:57:29 CST,0,success,
ShowMarginChartWeek_2360_致茂.xls,2026-06-06 16:57:54 CST,true,2026-06-06 16:57:46 CST,0,success,
ShowMarginChartWeek_3653_健策.xls,2026-06-06 16:58:14 CST,true,2026-06-06 16:58:06 CST,0,success,
ShowMarginChartWeek_3665_貿聯-KY.xls,2026-06-06 16:58:32 CST,true,2026-06-06 16:58:24 CST,0,success,
ShowMarginChartWeek_0000_台灣加權指數.xls,2026-06-06 17:01:18 CST,true,2026-06-06 17:01:09 CST,0,success,
ShowMarginChartWeek_2344_華邦電.xls,2026-06-06 17:03:00 CST,true,2026-06-06 17:02:51 CST,0,success,
ShowMarginChartWeek_2337_旺宏.xls,2026-06-06 17:03:18 CST,true,2026-06-06 17:03:10 CST,0,success,
ShowMarginChartWeek_3443_創意.xls,2026-06-06 17:03:37 CST,true,2026-06-06 17:03:29 CST,0,success,
