filename,last_update_time,success,process_time,retry_count,status,error_reason
ShowSaleMonChart_6526_達發.xls,2026-08-09 13:26:53 CST,true,2026-08-09 13:26:41 CST,0,success,
ShowSaleMonChart_7769_鴻勁.xls,2026-08-10 14:28:49 CST,true,2026-08-10 14:28:38 CST,0,success,
ShowSaleMonChart_2449_京元電子.xls,2026-08-10 13:49:31 CST,true,2026-08-10 13:49:20 CST,0,success,
ShowSaleMonChart_2332_友訊.xls,2026-08-09 12:52:54 CST,false,2026-08-10 14:13:32 CST,1,retryable_failed,退出碼 1 - ❌ 失敗 Download failed for 2332 after 10.8 seconds
ShowSaleMonChart_6123_上奇.xls,2026-08-09 12:56:02 CST,false,2026-08-10 14:19:42 CST,1,retryable_failed,退出碼 1 - ❌ 失敗 Download failed for 6123 after 10.6 seconds
ShowSaleMonChart_6285_啟碁.xls,2026-08-10 14:08:49 CST,true,2026-08-10 14:08:39 CST,0,success,
ShowSaleMonChart_7734_印能科技.xls,2026-08-09 13:27:27 CST,true,2026-08-09 13:27:18 CST,0,success,
ShowSaleMonChart_3443_創意.xls,2026-08-09 13:19:41 CST,true,2026-08-09 13:19:30 CST,0,success,
ShowSaleMonChart_7713_威力德生醫.xls,2026-08-09 13:06:57 CST,true,2026-08-09 13:06:47 CST,0,success,
ShowSaleMonChart_2301_光寶科.xls,2026-08-09 13:02:48 CST,false,2026-08-10 14:31:18 CST,1,retryable_failed,退出碼 1 - ❌ 失敗 Download failed for 2301 after 9.9 seconds
ShowSaleMonChart_6035_悠遊卡.xls,2026-08-10 14:06:40 CST,true,2026-08-10 14:05:16 CST,1,success,
ShowSaleMonChart_8299_群聯.xls,2026-08-09 13:17:55 CST,true,2026-08-09 13:17:43 CST,0,success,
ShowSaleMonChart_6613_朋億.xls,2026-08-09 13:28:07 CST,true,2026-08-09 13:27:56 CST,0,success,
ShowSaleMonChart_6425_易發.xls,2026-08-09 13:04:08 CST,true,2026-08-09 13:03:59 CST,0,success,
ShowSaleMonChart_8016_矽創.xls,2026-08-10 14:08:15 CST,true,2026-08-10 14:06:49 CST,1,success,
ShowSaleMonChart_3653_健策.xls,2026-08-09 13:21:10 CST,true,2026-08-09 13:21:00 CST,0,success,
ShowSaleMonChart_6182_合晶.xls,2026-08-09 13:11:03 CST,true,2026-08-09 13:10:53 CST,0,success,
ShowSaleMonChart_3014_聯陽.xls,2026-08-10 13:45:33 CST,true,2026-08-10 13:45:17 CST,0,success,
ShowSaleMonChart_3558_神準.xls,2026-08-10 14:33:44 CST,true,2026-08-10 14:33:34 CST,0,success,
ShowSaleMonChart_7749_意騰-KY.xls,2026-08-09 13:23:11 CST,true,2026-08-09 13:23:02 CST,0,success,
ShowSaleMonChart_2383_台光電.xls,2026-08-09 13:24:59 CST,true,2026-08-09 13:24:49 CST,0,success,
ShowSaleMonChart_6720_久昌.xls,2026-08-09 13:10:25 CST,true,2026-08-09 13:10:15 CST,0,success,
ShowSaleMonChart_6166_凌華.xls,2026-08-10 13:57:50 CST,true,2026-08-10 13:57:39 CST,0,success,
ShowSaleMonChart_3150_鈺寶-創.xls,2026-08-09 13:23:30 CST,true,2026-08-09 13:23:20 CST,0,success,
ShowSaleMonChart_2646_星宇航空.xls,2026-08-09 12:42:11 CST,false,2026-08-10 13:59:50 CST,1,retryable_failed,退出碼 1 - ❌ 失敗 Download failed for 2646 after 9.4 seconds
ShowSaleMonChart_5269_祥碩.xls,2026-08-10 14:19:01 CST,true,2026-08-10 14:18:51 CST,0,success,
ShowSaleMonChart_2412_中華電.xls,2026-08-09 12:43:06 CST,false,2026-08-10 14:04:00 CST,1,retryable_failed,退出碼 1 - ❌ 失敗 Download failed for 2412 after 10.4 seconds
